Year,Genus,Export region,Exporter reported quantity,Purpose,Source
2014,Galago,Africa,13,T,W
2014,Galago,Africa,6,T,W
2014,Galago,Europe,2,Z,C
2014,Galago,Africa,2,Z,C
2014,Galago,Europe,2,T,C
2014,Galago,Africa,13,T,W
2014,Galago,Africa,6,T,W
2014,Galago,Africa,20,T,W
2014,Perodicticus,Africa,14,T,W
2014,Perodicticus,Africa,20,T,W
2014,Tarsius,Asia,3,T,C
2015,Callimico,Europe,1,Z,F
2015,Callimico,Europe,1,Z,F
2015,Callimico,Europe,4,Z,C
2015,Callimico,Europe,2,Z,C
2015,Callimico,Europe,1,Z,C
2015,Callithrix,Africa,4,T,C
2015,Leontopithecus,Europe,3,Z,C
2015,Leontopithecus,Europe,2,T,C
2015,Leontopithecus,America,2,Z,C
2015,Saguinus,America,1,Z,F
2015,Saguinus,Unk,1,Z,C
2015,Saguinus,Unk,1,Z,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Asia,1,Z,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,9,B,C
2015,Saguinus,Europe,1,B,C
2015,Saguinus,Africa,40,B,C
2015,Saguinus,Europe,5,T,C
2015,Cercopithecus,America,1,Z,C
2015,Mandrillus,Europe,2,T,C
2015,Mandrillus,Europe,1,T,C
2015,Mandrillus,Europe,2,Z,C
2015,Mandrillus,Europe,7,T,C
2015,Mandrillus,America,2,Z,C
2015,Mandrillus,Europe,1,T,C
2015,Mandrillus,Europe,1,T,C
2015,Mandrillus,Europe,1,Z,C
2015,Mandrillus,Europe,1,Z,C
2015,Nasalis,Europe,1,Z,C
2015,Microcebus,Europe,3,Z,C
2015,Daubentonia,America,2,Z,F
2015,Daubentonia,Asia,1,S,C
2015,Daubentonia,Europe,1,Z,F
2015,Gorilla,Europe,1,Z,C
2015,Gorilla,Europe,1,Z,C
2015,Gorilla,Other,3,Z,C
2015,Pan,Europe,2,Z,C
2015,Pan,Asia,2,Z,C
2015,Pan,Europe,2,Z,C
2015,Pan,Asia,2,Z,C
2015,Pan,Europe,1,Z,C
2015,Pan,Europe,1,Q,C
2015,Pan,Africa,1,S,W
2015,Pan,Europe,2,Z,F
2015,Pan,Asia,4,Z,C
2015,Pan,Asia,1,Z,C
2015,Pan,Europe,1,Q,C
2015,Pan,Asia,3,Z,C
2015,Pan,Europe,1,Z,F
2015,Pan,Asia,1,T,C
2015,Pan,Europe,1,M,C
2015,Pan,Asia,2,Z,C
2015,Pan,Asia,2,Z,C
2015,Pongo,Asia,1,N,I
2015,Pongo,Asia,1,Q,I
2015,Pongo,Asia,2,N,W
2015,Pongo,Asia,2,Q,C
2015,Pongo,Asia,1,Z,C
2015,Pongo,Other,1,Z,C
2015,Pongo,Other,2,Z,C
2015,Hylobates,Other,2,Z,C
2015,Nomascus,Europe,1,Z,C
2015,Nomascus,Asia,1,Z,F
2015,Nomascus,Europe,1,Z,C
2015,Symphalangus,Other,1,Z,C
2015,Symphalangus,Europe,1,Z,C
2015,Symphalangus,Europe,1,Z,C
2015,Symphalangus,Europe,2,Z,C
2015,Eulemur,Africa,3,T,W
2015,Eulemur,Europe,2,Z,C
2015,Eulemur,Europe,1,Z,C
2015,Eulemur,Europe,1,Z,C
2015,Hapalemur,Unk,1,Z,F
2015,Lemur,Europe,2,Z,W
2015,Lemur,Other,1,Z,C
2015,Lemur,Europe,1,Z,C
2015,Lemur,Europe,3,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,4,T,C
2015,Lemur,Europe,19,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,7,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,5,T,C
2015,Lemur,Europe,14,T,C
2015,Lemur,Asia,3,Z,C
2015,Lemur,Europe,3,T,C
2015,Lemur,Europe,1,Z,C
2015,Lemur,Unk,1,Z,C
2015,Lemur,America,7,Z,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,2,T,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Asia,6,Z,F
2015,Lemur,Asia,4,Z,C
2015,Lemur,Europe,3,Z,C
2015,Lemur,Europe,6,Z,C
2015,Lemur,Europe,1,T,C
2015,Lemur,Europe,2,T,C
2015,Lemur,Europe,3,T,C
2015,Varecia,Europe,2,T,C
2015,Varecia,Europe,3,Z,C
2015,Varecia,Europe,2,T,C
2015,Varecia,Asia,1,Z,C
2015,Varecia,Other,1,Z,C
2015,Varecia,Europe,2,T,C
2015,Nycticebus,Asia,1,P,C
2015,Nycticebus,Europe,1,Z,C
2015,Aotus,Europe,1,Z,C
2015,Aotus,Europe,1,Z,C
2015,Aotus,America,21,Z,C
2015,Aotus,America,31,Z,C
2015,Alouatta,Europe,2,T,C
2015,Ateles,Europe,2,Z,C
2015,Ateles,Europe,1,Z,C
2015,Ateles,Asia,3,Z,C
2015,Ateles,America,4,S,C
2015,Ateles,Europe,1,Z,C
2015,Ateles,America,3,Z,F
2015,Lagothrix,Europe,1,Z,C
2015,Lagothrix,Europe,1,Z,F
2015,Callithrix,Europe,2,T,C
2015,Callithrix,Europe,1,T,C
2015,Callithrix,Europe,1,T,C
2015,Callithrix,Europe,1,T,C
2015,Callithrix,Europe,1,T,C
2015,Callithrix,Europe,1,T,C
2015,Callithrix,Europe,1,B,C
2015,Callithrix,Europe,2,Z,C
2015,Callithrix,Europe,1,B,C
2015,Callithrix,Europe,1,Z,C
2015,Callithrix,Africa,4,Z,C
2015,Callithrix,Europe,22,S,C
2015,Callithrix,Europe,4,Z,C
2015,Callithrix,Europe,1,Z,C
2015,Callithrix,Asia,4,T,C
2015,Callithrix,Africa,40,Z,C
2015,Callithrix,Europe,2,T,C
2015,Callithrix,Europe,5,Z,C
2015,Callithrix,Africa,12,T,C
2015,Callithrix,Africa,10,T,C
2015,Callithrix,Asia,44,M,C
2015,Callithrix,Africa,20,T,C
2015,Callithrix,Africa,10,B,C
2015,Callithrix,Africa,62,T,C
2015,Callithrix,Africa,30,B,C
2015,Callithrix,Africa,34,T,C
2015,Callithrix,Europe,3,Z,C
2015,Callithrix,Europe,2,Z,C
2015,Callithrix,Africa,120,T,C
2015,Callithrix,Asia,36,M,C
2015,Callithrix,Africa,100,T,C
2015,Callithrix,Africa,4,T,C
2015,Callithrix,Africa,4,T,C
2015,Callithrix,Africa,10,T,C
2015,Callithrix,Africa,4,T,C
2015,Callithrix,Africa,10,B,C
2015,Callithrix,Africa,10,T,C
2015,Callithrix,Africa,10,B,C
2015,Callithrix,Africa,20,T,C
2015,Callithrix,Africa,30,B,C
2015,Callithrix,Africa,4,T,C
2015,Callithrix,Africa,30,T,C
2015,Callithrix,Africa,100,T,C
2015,Callithrix,Other,2,Z,C
2015,Callithrix,Europe,4,T,C
2015,Callithrix,Europe,2,Z,C
2015,Callithrix,Europe,1,Z,C
2015,Callithrix,Europe,2,Z,C
2015,Callithrix,Europe,20,B,C
2015,Cebus,Europe,6,Z,C
2015,Cebus,Europe,1,Q,C
2015,Cebus,Europe,1,Z,C
2015,Cebus,Europe,1,Z,C
2015,Cebus,America,3,Q,F
2015,Cebus,America,65,T,W
2015,Cebus,Asia,1,Q,C
2015,Cebus,Europe,8,Z,C
2015,Cebus,America,10,T,W
2015,Cebus,Europe,1,Q,C
2015,Cebus,America,3,Q,F
2015,Cebus,America,11,T,W
2015,Cebus,Africa,1,P,C
2015,Cebus,America,2,Q,F
2015,Cebus,Other,2,T,F
2015,Cebus,Europe,1,Q,C
2015,Cebus,Europe,1,Q,C
2015,Cebus,Europe,1,Q,C
2015,Cebus,Europe,1,Q,C
2015,Cebus,America,10,T,W
2015,Saguinus,Europe,3,T,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,1,Z,F
2015,Saguinus,Europe,2,Z,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,3,Z,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,2,Z,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Unk,1,Z,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Europe,1,Z,C
2015,Saguinus,Europe,1,T,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Europe,2,T,C
2015,Saguinus,Africa,14,T,C
2015,Saguinus,America,39,T,W
2015,Saguinus,Africa,6,T,C
2015,Saguinus,Africa,4,T,C
2015,Saguinus,Africa,30,T,C
2015,Saguinus,Africa,4,B,C
2015,Saguinus,Africa,4,T,C
2015,Saguinus,Africa,6,B,C
2015,Saguinus,America,20,T,W
2015,Saguinus,Europe,2,B,C
2015,Saguinus,Africa,8,T,C
2015,Saguinus,America,13,T,W
2015,Saimiri,Europe,11,Z,C
2015,Saimiri,Other,3,Z,C
2015,Saimiri,Other,3,Z,C
2015,Saimiri,Europe,1,Z,C
2015,Saimiri,Europe,1,B,C
2015,Saimiri,Europe,1,Z,C
2015,Saimiri,Europe,2,Z,C
2015,Saimiri,Europe,2,Z,C
2015,Saimiri,Europe,1,Z,F
2015,Saimiri,Europe,5,Z,C
2015,Saimiri,Africa,10,T,C
2015,Saimiri,America,296,T,W
2015,Saimiri,Africa,2,B,C
2015,Saimiri,Asia,2,Z,F
2015,Saimiri,America,30,T,W
2015,Saimiri,Europe,5,Z,C
2015,Saimiri,America,94,T,W
2015,Saimiri,Africa,8,Z,C
2015,Cercocebus,Europe,1,Z,C
2015,Cercopithecus,Asia,10,T,C
2015,Cercopithecus,Africa,2,Z,W
2015,Cercopithecus,Asia,5,T,W
2015,Cercopithecus,Asia,10,T,C
2015,Cercopithecus,Africa,4,Z,C
2015,Cercopithecus,Europe,1,Q,C
2015,Cercopithecus,Asia,10,T,C
2015,Cercopithecus,Europe,1,Q,C
2015,Cercopithecus,Europe,2,Z,C
2015,Cercopithecus,Europe,1,Q,C
2015,Cercopithecus,Europe,1,Q,C
2015,Cercopithecus,Europe,1,Z,F
2015,Cercopithecus,Europe,1,Z,F
2015,Cercopithecus,Asia,10,T,C
2015,Cercopithecus,Asia,8,T,C
2015,Cercopithecus,Asia,9,T,C
2015,Cercopithecus,Asia,3,T,C
2015,Chlorocebus,Asia,10,T,C
2015,Chlorocebus,Europe,30,B,W
2015,Chlorocebus,Asia,4,T,W
2015,Chlorocebus,Africa,2,T,W
2015,Chlorocebus,Africa,2,Z,W
2015,Chlorocebus,Africa,60,T,W
2015,Chlorocebus,Asia,18,Z,C
2015,Chlorocebus,Africa,70,T,W
2015,Chlorocebus,Asia,6,Z,C
2015,Chlorocebus,Europe,60,B,W
2015,Chlorocebus,Africa,44,,W
2015,Chlorocebus,Europe,1,Q,C
2015,Chlorocebus,America,26,M,C
2015,Chlorocebus,Europe,1,Q,C
2015,Chlorocebus,Asia,67,T,C
2015,Chlorocebus,America,246,T,W
2015,Colobus,Africa,4,B,W
2015,Colobus,America,1,Z,F
2015,Colobus,Europe,3,Z,C
2015,Colobus,Asia,3,Z,F
2015,Colobus,Africa,8,B,W
2015,Colobus,Europe,2,Z,W
2015,Colobus,Europe,1,Z,C
2015,Erythrocebus,Africa,8,Z,C
2015,Erythrocebus,Asia,20,T,C
2015,Erythrocebus,Africa,50,,W
2015,Erythrocebus,Africa,4,,W
2015,Erythrocebus,Asia,18,T,C
2015,Erythrocebus,Africa,1,H,W
2015,Lophocebus,Europe,1,Q,C
2015,Lophocebus,Asia,1,Q,C
2015,Lophocebus,Asia,5,T,W
2015,Lophocebus,Asia,8,T,C
2015,Lophocebus,Asia,10,T,C
2015,Lophocebus,Asia,16,T,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,Europe,3,Q,C
2015,Macaca,Europe,3,Q,O
2015,Macaca,Europe,1,Q,C
2015,Macaca,Europe,10,S,C
2015,Macaca,Asia,184,T,C
2015,Macaca,Africa,50,M,F
2015,Macaca,America,1531,M,C
2015,Macaca,America,8,S,C
2015,Macaca,America,126,T,C
2015,Macaca,America,52,T,F
2015,Macaca,America,52,M,C
2015,Macaca,America,12,S,C
2015,Macaca,America,88,S,F
2015,Macaca,America,44,T,F
2015,Macaca,America,58,M,C
2015,Macaca,America,44,S,C
2015,Macaca,Europe,5,M,C
2015,Macaca,Africa,18,M,F
2015,Macaca,Africa,200,M,C
2015,Macaca,Africa,200,M,F
2015,Macaca,Asia,200,T,C
2015,Macaca,Africa,1286,M,F
2015,Macaca,Asia,400,T,C
2015,Macaca,Africa,945,M,F
2015,Macaca,Asia,502,T,C
2015,Macaca,Africa,178,M,C
2015,Macaca,Africa,1375,M,F
2015,Macaca,Asia,746,T,C
2015,Macaca,Asia,486,S,C
2015,Macaca,Asia,1913,T,C
2015,Macaca,Asia,1908,T,F
2015,Macaca,Asia,676,M,C
2015,Macaca,Asia,111,T,F
2015,Macaca,Asia,543,T,C
2015,Macaca,Asia,6,S,C
2015,Macaca,Asia,103,M,F
2015,Macaca,Asia,147,T,F
2015,Macaca,Asia,490,T,C
2015,Macaca,Asia,720,T,C
2015,Macaca,Africa,240,M,C
2015,Macaca,Europe,50,M,F
2015,Macaca,Asia,100,T,C
2015,Macaca,Asia,261,T,C
2015,Macaca,Asia,15997,T,C
2015,Macaca,Asia,1650,T,F
2015,Macaca,Asia,35,M,F
2015,Macaca,Africa,275,M,C
2015,Macaca,Africa,3713,M,F
2015,Macaca,Africa,89,T,F
2015,Macaca,Asia,165,S,F
2015,Macaca,Asia,1412,T,C
2015,Macaca,Asia,30,T,W
2015,Macaca,Asia,8,Z,C
2015,Macaca,Asia,4,Z,C
2015,Macaca,Asia,2,Z,F
2015,Macaca,Europe,26,Z,C
2015,Macaca,Asia,20,T,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,Europe,1,Q,O
2015,Macaca,Asia,210,T,C
2015,Macaca,America,6,S,C
2015,Macaca,America,15,T,C
2015,Macaca,America,53,M,C
2015,Macaca,America,3,S,C
2015,Macaca,Asia,69,T,C
2015,Macaca,Europe,2,Q,C
2015,Macaca,Asia,20,T,C
2015,Macaca,Asia,6,S,C
2015,Macaca,Asia,124,T,C
2015,Macaca,Asia,8,Z,C
2015,Macaca,Europe,1,Q,F
2015,Macaca,Asia,1,P,C
2015,Macaca,Asia,5,Q,U
2015,Macaca,Asia,40,T,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,America,24,T,C
2015,Macaca,Europe,2,Q,C
2015,Macaca,America,50,M,C
2015,Macaca,Asia,1400,T,C
2015,Macaca,Europe,14,T,C
2015,Macaca,Europe,9,Q,C
2015,Macaca,Europe,2,Q,C
2015,Macaca,Europe,1,Q,O
2015,Macaca,Europe,2,Q,C
2015,Macaca,Europe,2,Q,C
2015,Macaca,Europe,1,Q,F
2015,Macaca,Europe,4,Q,C
2015,Macaca,Europe,9,Q,C
2015,Macaca,Europe,5,Q,C
2015,Macaca,Europe,4,Q,C
2015,Macaca,Europe,1,Q,U
2015,Macaca,Europe,1,Q,C
2015,Macaca,Asia,1,N,I
2015,Macaca,Europe,9,Q,C
2015,Macaca,Asia,1,T,C
2015,Macaca,Europe,3,Q,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,Europe,5,Q,C
2015,Macaca,Europe,5,Q,C
2015,Macaca,Europe,2,Q,C
2015,Macaca,Asia,6,B,C
2015,Macaca,Asia,6,T,C
2015,Macaca,Europe,1,Q,C
2015,Macaca,Asia,1,Q,C
2015,Miopithecus,Asia,4,T,W
2015,Papio,Europe,1,Q,C
2015,Papio,Asia,2,Z,C
2015,Papio,Africa,10,,W
2015,Papio,Asia,45,T,C
2015,Papio,Other,1,Z,C
2015,Papio,Other,6,Z,C
2015,Papio,Asia,36,Z,C
2015,Papio,Asia,4,Z,I
2015,Papio,Europe,2,Q,C
2015,Papio,Europe,3,Q,C
2015,Papio,Europe,1,Q,C
2015,Papio,Asia,3,T,C
2015,Papio,Europe,1,Q,C
2015,Papio,Africa,12,Z,C
2015,Papio,Europe,2,Q,C
2015,Papio,Europe,3,Z,F
2015,Papio,Europe,12,T,C
2015,Papio,Africa,2,Z,C
2015,Presbytis,Europe,1,N,F
2015,Presbytis,Europe,1,N,W
2015,Presbytis,Europe,5,N,F
2015,Galago,Africa,20,T,W
2015,Galago,Africa,54,B,C
2015,Galago,Africa,141,T,C
2015,Galago,Africa,5,T,W
2015,Galago,Europe,3,Z,C
2015,Galago,Africa,1,T,W
2015,Perodicticus,Africa,10,T,W
2015,Chiropotes,Africa,1,T,F
2015,Pithecia,Europe,1,Z,C
2015,Pithecia,Europe,2,Z,C
2016,Callimico,Europe,2,Z,C
2016,Callimico,Europe,3,Z,C
2016,Leontopithecus,Europe,5,T,C
2016,Leontopithecus,Europe,1,T,C
2016,Leontopithecus,Europe,4,Z,C
2016,Leontopithecus,Europe,2,Z,C
2016,Leontopithecus,America,2,B,C
2016,Leontopithecus,Europe,1,Z,C
2016,Leontopithecus,America,1,Z,C
2016,Leontopithecus,Europe,1,Z,C
2016,Leontopithecus,Unk,2,Z,C
2016,Leontopithecus,Asia,1,Z,C
2016,Leontopithecus,Other,1,Z,C
2016,Leontopithecus,Europe,2,Z,C
2016,Saguinus,Asia,1,Z,C
2016,Saguinus,Other,1,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,5,T,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,3,T,C
2016,Saguinus,Asia,2,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,3,B,C
2016,Saguinus,Asia,1,Z,C
2016,Saguinus,Other,2,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,5,T,C
2016,Cercopithecus,Europe,1,Z,C
2016,Macaca,Europe,3,Z,C
2016,Mandrillus,Europe,2,T,C
2016,Mandrillus,Europe,2,Z,C
2016,Pygathrix,Asia,3,Z,C
2016,Gorilla,Europe,1,Z,F
2016,Pan,Europe,1,Z,U
2016,Pan,Asia,1,Z,C
2016,Pan,America,7,Z,C
2016,Pan,Africa,1,N,W
2016,Pan,Europe,5,Z,C
2016,Pan,Europe,1,Z,F
2016,Pan,Asia,1,Z,I
2016,Pan,Asia,2,Z,C
2016,Pan,Asia,1,E,U
2016,Pan,Europe,1,Q,C
2016,Pan,Europe,2,T,W
2016,Pan,Europe,2,B,C
2016,Pan,Asia,1,Q,C
2016,Pan,Europe,1,Q,C
2016,Pan,Africa,3,Z,W
2016,Pan,Asia,1,Q,C
2016,Pongo,Other,1,N,C
2016,Pongo,Other,1,Z,C
2016,Pongo,Europe,2,Z,C
2016,Pongo,Asia,1,Z,C
2016,Pongo,Europe,1,Z,C
2016,Pongo,Europe,1,Z,C
2016,Pongo,Europe,1,Z,F
2016,Pongo,Asia,1,Z,C
2016,Pongo,Asia,2,Z,C
2016,Pongo,Europe,1,Z,C
2016,Hylobates,Europe,1,Z,F
2016,Nomascus,America,1,Z,F
2016,Nomascus,Europe,1,Z,C
2016,Nomascus,Other,1,Z,F
2016,Symphalangus,Europe,1,Z,C
2016,Symphalangus,Europe,1,Z,C
2016,Eulemur,Europe,1,Z,C
2016,Eulemur,Europe,4,Z,F
2016,Eulemur,Europe,3,Z,C
2016,Eulemur,Asia,1,Z,C
2016,Eulemur,America,2,Z,C
2016,Eulemur,Europe,2,Z,C
2016,Hapalemur,Europe,1,Z,C
2016,Lemur,America,10,Z,C
2016,Lemur,America,7,Z,C
2016,Lemur,America,7,Z,F
2016,Lemur,Europe,2,T,C
2016,Lemur,Europe,5,T,C
2016,Lemur,Europe,1,T,C
2016,Lemur,Europe,2,T,C
2016,Lemur,Europe,2,T,C
2016,Lemur,Europe,1,T,C
2016,Lemur,Europe,1,T,C
2016,Lemur,Europe,7,T,C
2016,Lemur,Europe,3,Z,C
2016,Lemur,Europe,6,Z,C
2016,Lemur,Europe,8,Z,C
2016,Lemur,Europe,4,Z,C
2016,Lemur,Europe,2,T,W
2016,Lemur,Europe,5,Z,C
2016,Lemur,Europe,4,T,C
2016,Lemur,Europe,3,T,C
2016,Lemur,Europe,2,T,C
2016,Lemur,Europe,2,T,C
2016,Lemur,Europe,1,T,C
2016,Varecia,Europe,1,Z,C
2016,Varecia,Europe,1,Z,C
2016,Varecia,Asia,1,Z,C
2016,Varecia,Europe,1,Z,C
2016,Varecia,Europe,1,Z,C
2016,Varecia,Europe,2,Z,C
2016,Varecia,America,13,Z,F
2016,Varecia,Europe,1,Z,C
2016,Varecia,Europe,2,Z,C
2016,Nycticebus,Europe,1,B,I
2016,Aotus,Europe,1,Z,C
2016,Aotus,Europe,3,Z,C
2016,Alouatta,America,6,Z,C
2016,Ateles,Other,7,Z,C
2016,Ateles,Europe,1,Z,C
2016,Ateles,Europe,2,Z,C
2016,Ateles,Europe,3,Z,C
2016,Ateles,Europe,2,Z,C
2016,Callithrix,Europe,2,T,C
2016,Callithrix,Europe,2,Z,C
2016,Callithrix,Europe,1,Z,C
2016,Callithrix,Europe,1,Z,C
2016,Callithrix,Europe,2,T,C
2016,Callithrix,Africa,1,T,C
2016,Callithrix,Europe,7,T,C
2016,Callithrix,Europe,3,T,C
2016,Callithrix,Africa,90,T,C
2016,Callithrix,Europe,6,M,C
2016,Callithrix,America,20,T,C
2016,Callithrix,Asia,4,T,C
2016,Callithrix,Africa,180,T,C
2016,Callithrix,Europe,1,E,I
2016,Callithrix,Europe,5,Z,C
2016,Callithrix,Europe,2,Z,F
2016,Callithrix,America,2,B,C
2016,Callithrix,Africa,37,T,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Africa,52,T,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Africa,32,T,C
2016,Callithrix,Europe,12,S,C
2016,Callithrix,Europe,9,Z,C
2016,Callithrix,Europe,6,T,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Africa,210,T,C
2016,Callithrix,Asia,10,T,C
2016,Callithrix,Africa,72,T,C
2016,Callithrix,Africa,30,T,C
2016,Callithrix,America,6,B,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Africa,36,T,C
2016,Callithrix,Africa,8,T,C
2016,Callithrix,Africa,28,T,C
2016,Callithrix,Africa,10,T,C
2016,Callithrix,Asia,10,T,C
2016,Callithrix,Europe,1,Z,C
2016,Callithrix,Europe,1,Z,C
2016,Callithrix,Europe,2,Z,F
2016,Callithrix,Europe,2,T,C
2016,Callithrix,Europe,1,T,C
2016,Callithrix,Europe,1,T,C
2016,Callithrix,Europe,6,T,C
2016,Callithrix,Europe,8,B,C
2016,Callithrix,Europe,5,Z,F
2016,Cebus,Europe,1,Z,C
2016,Cebus,Europe,2,T,C
2016,Cebus,Europe,1,T,C
2016,Cebus,Africa,1,T,C
2016,Cebus,Other,1,Z,C
2016,Cebus,America,10,B,W
2016,Cebus,Africa,16,T,C
2016,Cebus,America,2,Q,C
2016,Cebus,America,218,T,W
2016,Cebus,Asia,2,Q,F
2016,Cebus,Africa,34,T,C
2016,Cebus,Africa,12,T,C
2016,Cebus,America,30,B,W
2016,Cebus,America,10,T,W
2016,Cebus,America,2,Q,C
2016,Cebus,Europe,2,Q,F
2016,Cebus,America,2,Q,F
2016,Cebus,Europe,2,Q,F
2016,Cebus,Europe,2,T,C
2016,Cebus,Africa,2,T,C
2016,Cebus,America,2,T,F
2016,Cebus,Africa,2,T,C
2016,Cebus,America,2,Q,F
2016,Cebus,Europe,26,Z,C
2016,Cebus,Africa,10,T,C
2016,Cebus,America,85,T,W
2016,Cebus,Europe,1,Q,C
2016,Cebus,Europe,1,Q,C
2016,Cebus,Africa,10,T,C
2016,Cebus,Europe,1,Q,C
2016,Cebus,Europe,2,Z,C
2016,Saguinus,Africa,2,Z,C
2016,Saguinus,Europe,2,T,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,3,T,C
2016,Saguinus,Europe,2,T,C
2016,Saguinus,Africa,2,T,C
2016,Saguinus,Europe,1,Z,C
2016,Saguinus,Europe,1,T,C
2016,Saguinus,Europe,1,T,C
2016,Saguinus,Europe,2,T,C
2016,Saguinus,Africa,2,T,C
2016,Saguinus,America,10,B,W
2016,Saguinus,Africa,74,T,C
2016,Saguinus,America,5,T,W
2016,Saguinus,America,40,,
2016,Saguinus,Africa,10,T,C
2016,Saguinus,Africa,18,T,C
2016,Saguinus,Africa,8,T,C
2016,Saguinus,Africa,18,T,C
2016,Saguinus,America,20,B,W
2016,Saguinus,Africa,6,T,C
2016,Saguinus,Europe,1,T,C
2016,Saimiri,Other,3,Z,C
2016,Saimiri,Other,6,Z,C
2016,Saimiri,Europe,1,Z,C
2016,Saimiri,Europe,1,Z,C
2016,Saimiri,Europe,2,Z,C
2016,Saimiri,America,20,B,W
2016,Saimiri,Africa,43,T,C
2016,Saimiri,America,360,T,W
2016,Saimiri,America,50,B,W
2016,Saimiri,Africa,10,Z,C
2016,Saimiri,Africa,10,T,C
2016,Saimiri,Africa,10,T,C
2016,Saimiri,America,45,B,W
2016,Allochrocebus,Asia,8,T,C
2016,Cercocebus,Europe,1,T,W
2016,Cercopithecus,Africa,26,T,W
2016,Cercopithecus,Asia,2,T,C
2016,Cercopithecus,Asia,3,T,C
2016,Cercopithecus,Africa,24,T,W
2016,Cercopithecus,Africa,2,P,
2016,Cercopithecus,Africa,24,T,W
2016,Cercopithecus,Europe,1,Q,C
2016,Cercopithecus,Europe,1,Q,C
2016,Cercopithecus,Europe,1,Q,C
2016,Cercopithecus,Asia,5,T,C
2016,Cercopithecus,Africa,2,Z,C
2016,Cercopithecus,Africa,12,T,W
2016,Cercopithecus,Africa,12,T,W
2016,Cercopithecus,Asia,6,T,C
2016,Cercopithecus,Europe,2,T,W
2016,Cercopithecus,Asia,12,T,C
2016,Chlorocebus,America,20,T,C
2016,Chlorocebus,Unk,2,Z,C
2016,Chlorocebus,Africa,26,T,W
2016,Chlorocebus,Africa,70,,W
2016,Chlorocebus,Asia,18,B,C
2016,Chlorocebus,Africa,40,,W
2016,Chlorocebus,Africa,10,,W
2016,Chlorocebus,America,1,P,W
2016,Chlorocebus,Asia,10,T,C
2016,Chlorocebus,Europe,1,Q,C
2016,Chlorocebus,Africa,20,,W
2016,Chlorocebus,Africa,64,,W
2016,Chlorocebus,Europe,1,Q,C
2016,Chlorocebus,Asia,15,T,C
2016,Chlorocebus,America,25,M,C
2016,Chlorocebus,Europe,8,M,C
2016,Chlorocebus,Europe,1,Q,C
2016,Chlorocebus,Europe,1,Q,C
2016,Chlorocebus,Asia,135,T,C
2016,Chlorocebus,America,34,M,W
2016,Chlorocebus,America,128,T,W
2016,Colobus,Europe,1,T,C
2016,Colobus,Africa,70,T,W
2016,Colobus,Asia,3,Z,F
2016,Colobus,Africa,20,,W
2016,Colobus,Europe,1,Z,C
2016,Colobus,Asia,17,T,C
2016,Erythrocebus,Africa,60,,W
2016,Erythrocebus,Africa,15,T,W
2016,Erythrocebus,Africa,10,,
2016,Erythrocebus,Africa,1,P,
2016,Erythrocebus,Africa,2,Z,W
2016,Erythrocebus,Africa,20,,W
2016,Erythrocebus,Africa,1,P,
2016,Erythrocebus,Asia,17,T,C
2016,Erythrocebus,Africa,1,N,W
2016,Lophocebus,Europe,3,T,W
2016,Lophocebus,Europe,3,T,W
2016,Lophocebus,Asia,15,T,C
2016,Macaca,Asia,2,Q,C
2016,Macaca,Europe,3,Q,O
2016,Macaca,Asia,5,Z,C
2016,Macaca,Asia,120,S,C
2016,Macaca,Asia,360,T,C
2016,Macaca,Africa,162,M,F
